step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
491,209446,982,1.5070483192961648,0.0,0.47058823529411764
492,209992,984,1.7305601849534598,0.0,0.5303430079155673
493,210362,986,1.2204537342536859,0.0,0.5485436893203883
494,210636,988,1.54041347294036,0.0,0.42142857142857143
495,211294,990,1.2921769285515843,0.0,0.5260416666666666
496,212256,992,1.2339359241639023,0.0,0.46875
497,212594,994,1.2273862674928455,0.0,0.5797872340425532
498,213076,996,1.4569063672594642,0.0,0.453781512605042
499,213398,998,0.9367790273143477,0.0,0.5275590551181102
500,213784,1000,1.0174143848289934,0.0,0.4691358024691358
501,214426,1002,1.644472502659696,0.0,0.5051813471502591
502,214620,1004,1.4414227510066022,0.0,0.5779816513761468
503,214878,1006,1.5285517625632143,0.0,0.5555555555555556
504,215296,1008,0.945156198672271,0.0,0.5628415300546448
505,215730,1010,1.580562826225747,0.0,0.4318181818181818
506,215972,1012,1.2088377110775383,0.0,0.5227272727272727
507,216262,1014,1.0766175383762675,0.0,0.5390625
508,216840,1016,1.585473710267733,0.0,0.4880239520958084
509,217098,1018,1.3500587889226199,0.0,0.5476190476190477
510,217500,1020,0.6336709292096792,0.0,0.6343283582089553
511,217886,1022,1.3776421571503574,0.0,0.5052083333333334
512,218112,1024,1.2702236705097207,0.0,0.5765765765765766
513,218898,1026,1.2444800742524809,0.0,0.5246753246753246
514,219556,1028,1.2919866175117372,0.0,0.45671641791044776
515,220054,1030,1.6710048844215655,0.0,0.4664429530201342
516,220680,1032,1.4691152093909394,0.0,0.494475138121547
517,220890,1034,1.4027136261455264,0.0,0.5344827586206896
518,221468,1036,0.9203546783037075,0.0,0.49777777777777776
519,222094,1038,1.5093926688416401,0.0,0.46846846846846846
520,222576,1040,0.5132021086530029,0.0,0.5607476635514018
521,222818,1042,1.5275912854083187,0.0,0.5357142857142857
522,223268,1044,1.5786116297021617,0.0,0.45564516129032256
523,223910,1046,0.8787512957687102,0.0,0.4954128440366973
524,224744,1048,1.4731192489411788,0.0,0.5349301397205589
525,225066,1050,1.282809679639697,0.0,0.5178571428571429
526,225804,1052,0.8534476240201236,0.0,0.6105919003115264
527,226126,1054,1.3357836127295286,0.0,0.4911242603550296
528,226432,1056,1.4701626693520287,0.0,0.5119047619047619
529,226866,1058,1.4067651221549984,0.0,0.565359477124183
530,227396,1060,1.7701942134329824,0.0,0.42902208201892744
531,227606,1062,1.4997380640396225,0.0,0.532258064516129
532,228056,1064,1.5318178170200156,0.0,0.4787234042553192
533,228410,1066,1.5086596134381642,0.0,0.43523316062176165
534,228796,1068,1.8506968472048655,0.0,0.46946564885496184
535,229102,1070,1.1862390120214925,0.0,0.532051282051282
536,229600,1072,1.7752215694359046,0.0,0.5015384615384615
537,230162,1074,1.419072770133991,0.0,0.5552147239263804
538,230516,1076,1.6444885586232905,0.0,0.458128078817734
539,230822,1078,1.1813011221430072,0.0,0.5135135135135135
540,231656,1080,1.3764750704079134,0.0,0.4821852731591449
541,232154,1082,0.9124815968046552,0.0,0.5643564356435643
542,232636,1084,1.239646867142232,0.0,0.5037878787878788
543,233182,1086,1.754573405427736,0.0,0.5427251732101617
544,233488,1088,1.6299755352097087,0.0,0.5024875621890548
545,233682,1090,1.316056449008432,0.0,0.5714285714285714
546,234532,1092,1.124614071318823,0.0,0.5399515738498789
547,235126,1094,1.3069831272733954,0.0,0.5329341317365269
548,235496,1096,0.5945648668870728,0.0,0.5340909090909091
549,235962,1098,1.104190924741671,0.0,0.4845360824742268
550,236188,1100,1.9038562296986596,0.0,0.36507936507936506
551,237022,1102,1.2610732453779958,0.0,0.5116279069767442
552,237456,1104,1.1725784505464798,0.0,0.4973821989528796
553,237858,1106,1.286640391157398,0.0,0.5614035087719298
554,238820,1108,1.2724578156403743,0.0,0.5107212475633528
555,239318,1110,1.159287236071431,0.0,0.5408560311284046
556,239656,1112,0.930790627701211,0.0,0.5084745762711864
557,239930,1114,1.669042299439715,0.0,0.5
558,240428,1116,1.7743279712225193,0.0,0.5202156334231806
559,240670,1118,1.3451137009875238,0.0,0.4838709677419355
560,240944,1120,1.3663699750924398,0.0,0.5375
561,241186,1122,1.0390529491128104,0.0,0.5925925925925926
562,241428,1124,1.32430699229173,0.0,0.5234375
563,241958,1126,1.4427082144627268,0.0,0.5504322766570605
564,242200,1128,0.9664519541396608,0.0,0.6194690265486725
565,242538,1130,0.844184550832072,0.0,0.6445783132530121
566,243052,1132,1.056445138226027,0.0,0.6163265306122448
567,243358,1134,1.5183085216237568,0.0,0.531578947368421
568,244128,1136,1.0037449316687381,0.0,0.5014577259475219
569,244690,1138,0.8472579078664965,0.0,0.5637860082304527
570,245172,1140,1.8890585698234947,0.0,0.5778894472361809
571,245526,1142,1.7178867332479124,0.0,0.5189873417721519
572,246072,1144,1.1505222658175493,0.0,0.5970588235294118
573,246458,1146,1.8894117892248123,0.0,0.528052805280528
574,247036,1148,1.1892375619812476,0.0,0.549079754601227
575,247902,1150,1.0246269420814746,0.0,0.6403326403326404
576,248464,1152,1.616923355261799,0.0,0.5352798053527981
577,248834,1154,1.0084941950722437,0.0,0.46875
578,249284,1156,1.2154206899472553,0.0,0.5443037974683544
579,249622,1158,0.9575700204084925,0.0,0.6145251396648045
580,250264,1160,1.306039711518191,0.0,0.47962382445141066
581,250682,1162,1.5944654401406408,0.0,0.5422535211267606
582,250972,1164,1.6104693288577865,0.0,0.4303030303030303
583,251230,1166,1.3426184935644612,0.0,0.5310344827586206
584,251616,1168,1.226056100669518,0.0,0.48826291079812206
585,251874,1170,1.3320382923331633,0.0,0.5786163522012578
586,252100,1172,1.7343688050021735,0.0,0.5240963855421686
587,252550,1174,1.4863560766329411,0.0,0.4603174603174603
588,252728,1176,1.1489914315608638,0.0,0.574468085106383
589,253258,1178,1.5693661382548407,0.0,0.47278911564625853
590,253900,1180,1.106256124538097,0.0,0.5253164556962026
591,254142,1182,1.5186013639833325,0.0,0.4621212121212121
592,254592,1184,1.6186823527223042,0.0,0.4473684210526316
593,255042,1186,1.6792994459991324,0.0,0.46774193548387094
594,255540,1188,0.5435027829052539,0.0,0.6293706293706294
595,255782,1190,1.2931218793166097,0.0,0.5434782608695652
596,256184,1192,1.2985368826022048,0.0,0.5347826086956522
597,256410,1194,1.283560183391447,0.0,0.5725806451612904
598,256764,1196,1.568420505158606,0.0,0.5044642857142857
599,257166,1198,1.162834050808357,0.0,0.5231481481481481
600,257328,1200,1.1137190618597725,0.0,0.5324675324675324
601,257618,1202,1.1827716385597493,0.0,0.5592105263157895
602,258388,1204,1.989256795925235,0.0,0.48845470692717585
603,258950,1206,1.0431068102626893,0.0,0.521551724137931
604,259256,1208,1.7369643665458248,0.0,0.535
605,259594,1210,0.6591311047236168,0.0,0.5833333333333334
606,260028,1212,1.1935535269624482,0.0,0.4930875576036866
607,260398,1214,0.8723080642255077,0.0,0.525
608,260976,1216,1.1143463313424773,0.0,0.5252918287937743
609,261394,1218,1.0219879339026627,0.0,0.5175879396984925
610,261732,1220,1.3980330817252637,0.0,0.5105263157894737
611,262134,1222,1.2683202641578817,0.0,0.5377358490566038
612,262776,1224,1.1114773029833145,0.0,0.5018867924528302
613,263050,1226,1.6184461206224536,0.0,0.45222929936305734
614,263532,1228,0.9894291620688799,0.0,0.5353982300884956
615,263966,1230,1.0125261516406006,0.0,0.5585585585585585
616,264192,1232,1.027979670813707,0.0,0.5546218487394958
617,264354,1234,1.524228039139217,0.0,0.550561797752809
618,264804,1236,1.7520452526361885,0.0,0.5016611295681063
619,265126,1238,1.3150992350415582,0.0,0.5685279187817259
620,265720,1240,1.1896350349512368,0.0,0.5537459283387622
621,266154,1242,0.8017530924647374,0.0,0.47019867549668876
622,266492,1244,1.2148971601310887,0.0,0.5384615384615384
623,266862,1246,0.8964705255802256,0.0,0.5988372093023255
624,267376,1248,1.9425596076907214,0.0,0.47293447293447294
625,267682,1250,1.2677284616910096,0.0,0.46357615894039733
626,268244,1252,0.4207023213939549,0.0,0.6016949152542372
627,268694,1254,1.5801604299393028,0.0,0.49429657794676807
628,268936,1256,1.4906257982138247,0.0,0.556390977443609
629,269306,1258,0.7523956279735878,0.0,0.5925925925925926
630,269756,1260,1.1842655975205685,0.0,0.524390243902439
631,270350,1262,1.1365067019055737,0.0,0.6111111111111112
632,270752,1264,1.1192904705562328,0.0,0.5027932960893855
633,271346,1266,1.3399925757080946,0.0,0.5220125786163522
634,271812,1268,1.225823346173099,0.0,0.49122807017543857
635,272502,1270,0.884052217186343,0.0,0.5366795366795367
636,272808,1272,1.468970842732789,0.0,0.5202020202020202
637,273434,1274,0.8260235186809252,0.0,0.5402298850574713
638,274076,1276,1.2561914003201946,0.0,0.5476190476190477
639,274542,1278,1.8586229966538672,0.0,0.45454545454545453
640,275104,1280,1.3805721610188937,0.0,0.5174603174603175
641,275618,1282,1.2195538383983429,0.0,0.6
642,276260,1284,1.3519673087129873,0.0,0.5318066157760815
643,277030,1286,1.8383551634136701,0.0,0.4925373134328358
644,277304,1288,1.1325383263176556,0.0,0.528
645,277834,1290,0.9990064130134378,0.0,0.5401785714285714
646,278172,1292,0.8831887621875134,0.0,0.5503355704697986
647,278638,1294,1.301146467468092,0.0,0.4686192468619247
648,279312,1296,1.4992736635255446,0.0,0.5106888361045131
649,279938,1298,1.1685062084724482,0.0,0.519434628975265
650,280260,1300,1.975138838205749,0.0,0.5161290322580645
651,280726,1302,1.4130135421148484,0.0,0.5149253731343284
652,281352,1304,1.5766906320409164,0.0,0.52
653,281850,1306,1.6665929558506551,0.0,0.4507042253521127
654,282252,1308,1.7186466202996937,0.0,0.48788927335640137
655,282510,1310,1.1256352696179648,0.0,0.4536082474226804
656,282944,1312,1.7263245780579919,0.0,0.4897959183673469
657,283378,1314,1.7212817502759412,0.0,0.5052264808362369
658,283860,1316,1.6838728995007672,0.0,0.5414201183431953
659,284086,1318,1.3633041556218697,0.0,0.45454545454545453
660,284312,1320,1.3498177984751716,0.0,0.5254237288135594
661,284618,1322,1.1508093596890994,0.0,0.5555555555555556
662,285308,1324,1.2835893611046532,0.0,0.5260416666666666
663,285694,1326,1.4311115728324928,0.0,0.5657370517928287
664,285872,1328,1.129117542578156,0.0,0.5232558139534884
665,286290,1330,0.8929965651044844,0.0,0.6032608695652174
666,287140,1332,1.0567928551420491,0.0,0.5519630484988453
667,287750,1334,0.9854671609004445,0.0,0.49230769230769234
668,288280,1336,0.9293999593905089,0.0,0.5276381909547738
669,288570,1338,1.2277561052406094,0.0,0.49635036496350365
670,288988,1340,0.999299424990165,0.0,0.6238532110091743
671,289438,1342,1.0244709619743915,0.0,0.5097087378640777
672,289808,1344,1.694687596848909,0.0,0.5733788395904437
673,289986,1346,1.0830095397139492,0.0,0.6354166666666666
674,290468,1348,0.9750267276983542,0.0,0.625
675,290806,1350,1.4756011850430688,0.0,0.4950980392156863
676,291192,1352,1.0383028131531686,0.0,0.572972972972973
677,291610,1354,1.6237282209192627,0.0,0.51985559566787
678,292636,1356,0.9123070351100941,0.0,0.6323809523809524
679,293150,1358,0.8778106610681997,0.0,0.5590909090909091
680,293760,1360,0.9995700310273105,0.0,0.5100401606425703
681,294482,1362,0.9749051555203956,0.0,0.6172506738544474
682,295044,1364,1.6105260494336082,0.0,0.5243243243243243
683,295446,1366,1.251522057031705,0.0,0.5309734513274337
684,295640,1368,1.187799476616445,0.0,0.5555555555555556
685,296282,1370,1.5524154602494054,0.0,0.46070460704607047
686,296620,1372,1.0267828932758598,0.0,0.5298013245033113
687,296926,1374,1.1056485817570592,0.0,0.46206896551724136
688,297504,1376,1.2014523161297623,0.0,0.5202952029520295
689,298098,1378,0.7381995376451336,0.0,0.519774011299435
690,298532,1380,1.6473305127101432,0.0,0.44964028776978415
691,298854,1382,1.7051436988939082,0.0,0.5024630541871922
692,299192,1384,0.9622205662149674,0.0,0.5976331360946746
693,299642,1386,1.4351910847013016,0.0,0.4641509433962264
694,300028,1388,1.5243394887303092,0.0,0.5524193548387096
695,300286,1390,1.402889259489982,0.0,0.5256410256410257
696,300704,1392,1.6937374203830007,0.0,0.444015444015444
697,301122,1394,0.9297802366024693,0.0,0.5135135135135135
698,301956,1396,1.5042318140100075,0.0,0.4637002341920375
699,302422,1398,1.5413383017293902,0.0,0.5440251572327044
700,303064,1400,1.4295144353597167,0.0,0.5153203342618384
701,303482,1402,1.478225657160371,0.0,0.48826291079812206
702,303884,1404,0.8432426454706365,0.0,0.5454545454545454
703,304318,1406,1.0085049108232602,0.0,0.6008403361344538
704,304800,1408,1.4010801834016462,0.0,0.5220588235294118
705,305122,1410,1.6363522309985388,0.0,0.48333333333333334
706,305780,1412,1.0518025872073633,0.0,0.44363636363636366
707,306054,1414,1.1697409695523575,0.0,0.5789473684210527
708,306360,1416,1.2174837728443981,0.0,0.5126582278481012
709,306714,1418,0.8025283372015952,0.0,0.5774647887323944
710,307116,1420,1.9825177806751204,0.0,0.45964912280701753
711,307390,1422,1.2583543612296662,0.0,0.5705128205128205
712,308048,1424,0.8533811900761977,0.0,0.5522388059701493
713,308450,1426,0.6137944484500387,0.0,0.6333333333333333
714,308852,1428,1.0739280622353362,0.0,0.5380434782608695
715,309286,1430,1.3076008816254125,0.0,0.4858490566037736
716,309560,1432,1.4476480192292738,0.0,0.5342465753424658
717,309978,1434,1.388711403441126,0.0,0.5655737704918032
718,310220,1436,0.9188024633556895,0.0,0.5981308411214953
719,310718,1438,1.190585017065979,0.0,0.5141700404858299
720,311248,1440,1.4319100047934379,0.0,0.5483870967741935
721,311458,1442,1.087180848179451,0.0,0.5728155339805825
722,311684,1444,1.4036666325134786,0.0,0.5163934426229508
723,312054,1446,1.4476293333960844,0.0,0.54337899543379
724,312488,1448,1.2086425024198735,0.0,0.5309734513274337
725,312714,1450,0.996330917344233,0.0,0.5833333333333334
726,313020,1452,1.1046758575656481,0.0,0.5476190476190477
727,313310,1454,0.8845279627346931,0.0,0.5775862068965517
728,313568,1456,1.6557813126494265,0.0,0.4166666666666667
729,314210,1458,1.3533612774880432,0.0,0.4603658536585366
730,314852,1460,0.9828684999621657,0.0,0.5177865612648221
731,315334,1462,1.1780216523108367,0.0,0.532258064516129
732,315880,1464,1.2925768715583534,0.0,0.46875
733,316346,1466,1.5075064994283662,0.0,0.5435540069686411
734,316716,1468,0.9075267188659318,0.0,0.5661764705882353
735,317006,1470,1.0216667092156264,0.0,0.5213675213675214
736,317424,1472,1.8067651096343662,0.0,0.47540983606557374
737,317842,1474,1.4874200045918458,0.0,0.47345132743362833
738,318132,1476,1.2133165516762197,0.0,0.527027027027027
739,318454,1478,0.9297197971212647,0.0,0.5594405594405595
740,318808,1480,1.3041455554632881,0.0,0.5154639175257731
741,319290,1482,1.3222626648109759,0.0,0.4956896551724138
742,319676,1484,1.3950346984343602,0.0,0.5443548387096774
743,320030,1486,1.3342987652276828,0.0,0.475
744,320336,1488,0.9111429739937842,0.0,0.568
745,320626,1490,0.8155568253892502,0.0,0.6016949152542372
746,320980,1492,1.2234143910017634,0.0,0.4972375690607735
747,321590,1494,1.459051208699713,0.0,0.5056179775280899
748,322072,1496,1.229958753271852,0.0,0.5190839694656488
749,322522,1498,1.2667736225762494,0.0,0.5595238095238095
750,323148,1500,1.0054618853515582,0.0,0.5230769230769231
751,323438,1502,0.8727569396726904,0.0,0.5247524752475248
752,323968,1504,1.083331257437546,0.0,0.5547169811320755
753,324114,1506,1.3183961073713035,0.0,0.4864864864864865
754,324564,1508,0.7170135682662389,0.0,0.6290322580645161
755,324918,1510,1.471863337707717,0.0,0.5700934579439252
756,325240,1512,1.3797742590395918,0.0,0.507537688442211
757,325514,1514,1.2122969561965893,0.0,0.5374149659863946
758,325996,1516,1.8812808852292187,0.0,0.42990654205607476
759,326334,1518,1.0779725898640227,0.0,0.5597826086956522
760,326736,1520,1.3050449797854355,0.0,0.5194805194805194
761,327106,1522,1.3419295174730776,0.0,0.5688073394495413
762,327588,1524,0.8725820601373084,0.0,0.44805194805194803
763,327894,1526,1.0617067838897492,0.0,0.49640287769784175
764,328296,1528,1.1929252593176674,0.0,0.52
765,328618,1530,0.8361400540412538,0.0,0.6444444444444445
766,329068,1532,1.9531627194437118,0.0,0.5096952908587258
767,329582,1534,1.638011212275298,0.0,0.48342541436464087
768,329984,1536,1.5194658797894187,0.0,0.4870689655172414
769,330434,1538,1.462118877476008,0.0,0.516728624535316
770,330676,1540,1.1322762488898193,0.0,0.5688073394495413
771,331142,1542,1.4561128880884397,0.0,0.5421686746987951
772,331400,1544,1.1049628026400677,0.0,0.5735294117647058
773,331866,1546,1.3718484878499946,0.0,0.5392857142857143
774,332220,1548,1.2067295359755177,0.0,0.5706521739130435
775,332366,1550,1.197571048958682,0.0,0.5909090909090909
776,332848,1552,0.7455499058926128,0.0,0.5714285714285714
777,333602,1554,1.0174961639346318,0.0,0.606508875739645
778,333956,1556,1.4636864186517065,0.0,0.494949494949495
779,334502,1558,1.5023162815980584,0.0,0.4391025641025641
780,334968,1560,1.5050203573545446,0.0,0.5515151515151515
781,335466,1562,1.2223532528125158,0.0,0.5138339920948617
782,335804,1564,1.1335028458235712,0.0,0.5535714285714286
783,336030,1566,1.5746488958361167,0.0,0.5306122448979592
784,336480,1568,1.3677598320284374,0.0,0.5041322314049587
785,336898,1570,1.4346559646814145,0.0,0.5238095238095238
786,337268,1572,1.7259318083307023,0.0,0.5358490566037736
787,337526,1574,1.1560758029847904,0.0,0.553030303030303
788,338184,1576,1.3958238979909736,0.0,0.5515587529976019
789,338650,1578,1.7286377943954363,0.0,0.5294117647058824
790,339052,1580,1.1832554448722183,0.0,0.5119617224880383
791,339470,1582,1.4618408047182927,0.0,0.4622222222222222
792,340064,1584,2.045488089086804,0.0,0.5269461077844312
793,340690,1586,1.3434629452425921,0.0,0.5089820359281437
794,341076,1588,1.4579789117591841,0.0,0.5263157894736842
795,341334,1590,1.2302145014095722,0.0,0.5897435897435898
796,341896,1592,1.3481598756458626,0.0,0.5604026845637584
797,342442,1594,1.5447513635408128,0.0,0.5498652291105122
798,342860,1596,1.2865461170443784,0.0,0.5390625
799,343310,1598,1.1906200514459495,0.0,0.48598130841121495
800,343552,1600,1.1817354049421787,0.0,0.5611510791366906
801,343810,1602,1.0347368865858677,0.0,0.5625
802,344596,1604,1.1367807689318523,0.0,0.5317460317460317
803,344982,1606,1.7089552241188077,0.0,0.49411764705882355
804,345304,1608,1.6838706697779522,0.0,0.45251396648044695
805,345578,1610,0.8893349135553744,0.0,0.5360824742268041
806,346076,1612,1.3486891019784937,0.0,0.49411764705882355
807,346750,1614,1.3208461019895685,0.0,0.5028248587570622
808,347312,1616,1.095354615467757,0.0,0.5597269624573379
809,347746,1618,1.0943385218099517,0.0,0.5561497326203209
810,348212,1620,0.8446563055240671,0.0,0.5419354838709678
811,348598,1622,1.28136934666869,0.0,0.4945054945054945
812,349128,1624,1.5032381042316931,0.0,0.5192878338278932
813,349450,1626,1.2865428242695445,0.0,0.5585106382978723
814,350412,1628,1.2629009612870272,0.0,0.4879032258064516
815,350734,1630,1.0198208263766593,0.0,0.5283018867924528
816,351072,1632,1.8131737982498641,0.0,0.5265151515151515
817,351330,1634,1.9545967995642752,0.0,0.5360824742268041
818,351668,1636,1.302887429090207,0.0,0.47953216374269003
819,352198,1638,1.2743816430872783,0.0,0.5
820,352520,1640,1.4940522770010232,0.0,0.5136612021857924
821,352794,1642,1.5823355312069065,0.0,0.5210526315789473
822,353756,1644,1.337872776921022,0.0,0.4767676767676768
823,353950,1646,1.323855494842279,0.0,0.5523809523809524
824,354160,1648,1.1594680366414571,0.0,0.5154639175257731
825,354706,1650,1.7012079352000902,0.0,0.4824120603015075
826,355044,1652,2.024098698551227,0.0,0.46218487394957986
827,355350,1654,0.9187509941996208,0.0,0.6106870229007634
828,355992,1656,1.4017555472329553,0.0,0.5153374233128835
829,356650,1658,1.6566081604223635,0.0,0.48148148148148145
830,356908,1660,1.1848754548788525,0.0,0.5642857142857143
831,357422,1662,1.2491974480750943,0.0,0.5038759689922481
832,357968,1664,1.271901628221502,0.0,0.6089385474860335
833,358290,1666,1.8210852803798325,0.0,0.45145631067961167
834,358692,1668,1.6233776253623098,0.0,0.47808764940239046
835,359094,1670,1.61015545808583,0.0,0.481981981981982
836,359400,1672,1.1834875631452975,0.0,0.6476683937823834
837,359674,1674,1.4065977094871958,0.0,0.5497076023391813
838,360252,1676,1.1616249069157598,0.0,0.4746376811594203
839,360638,1678,1.1437354710989684,0.0,0.542713567839196
840,360912,1680,1.2925274174932753,0.0,0.49640287769784175
841,361330,1682,1.289093796295404,0.0,0.5049019607843137
842,362084,1684,0.9815024790900441,0.0,0.5867507886435331
843,362278,1686,1.307334620651492,0.0,0.5575221238938053
844,362744,1688,1.2813614082827087,0.0,0.5684210526315789
845,363050,1690,0.7413052935232554,0.0,0.6183206106870229
846,363340,1692,1.101978841419526,0.0,0.5303030303030303
847,363598,1694,1.0896427199481864,0.0,0.5196078431372549
848,363904,1696,1.6326905901879647,0.0,0.4702702702702703
849,364178,1698,0.6717568120157557,0.0,0.631578947368421
850,364820,1700,0.9436757847561348,0.0,0.5852713178294574
851,365142,1702,1.4104897676251746,0.0,0.46408839779005523
852,365912,1704,1.5732003260232048,0.0,0.5629370629370629
853,366714,1706,1.2390907200159686,0.0,0.5123152709359606
854,367036,1708,1.230372802465878,0.0,0.45112781954887216
855,367310,1710,1.6602702798639901,0.0,0.46987951807228917
856,367712,1712,1.1167213853892393,0.0,0.5459459459459459
857,368626,1714,1.018455373904987,0.0,0.5357142857142857
858,368852,1716,1.1100933873183343,0.0,0.5916666666666667
859,369206,1718,1.4291394321655984,0.0,0.49019607843137253
860,369480,1720,0.9063653667925543,0.0,0.5462962962962963
861,369786,1722,1.0059800489546447,0.0,0.6045197740112994
862,370060,1724,1.210527903196624,0.0,0.5231788079470199
863,370654,1726,1.3846511991656278,0.0,0.5427807486631016
864,371088,1728,1.4999714325790776,0.0,0.3915094339622642
865,371378,1730,1.667888035600962,0.0,0.5490196078431373
866,372324,1732,1.478432200547045,0.0,0.5036363636363637
867,373286,1734,1.5912461830972442,0.0,0.4712230215827338
868,373944,1736,1.0880165752135003,0.0,0.5303030303030303
869,374474,1738,1.372826174356276,0.0,0.5786350148367952
870,374764,1740,1.542513971234528,0.0,0.5222222222222223
871,375102,1742,0.7727821193023201,0.0,0.6330275229357798
872,375392,1744,1.168490871540993,0.0,0.5576923076923077
873,375922,1746,1.7941930116228653,0.0,0.46107784431137727
874,376452,1748,1.5381928129722402,0.0,0.46464646464646464
875,377062,1750,1.089780111264629,0.0,0.4732510288065844
876,377384,1752,1.588812893335088,0.0,0.4898989898989899
877,377866,1754,1.3771549851825813,0.0,0.5780730897009967
878,378476,1756,0.5848539610482494,0.0,0.6062176165803109
879,378798,1758,0.9268684531214673,0.0,0.6609195402298851
880,379200,1760,1.5066406737973148,0.0,0.4791666666666667
881,379538,1762,1.0818550940062723,0.0,0.5989583333333334
882,379908,1764,1.7685291183797933,0.0,0.5390334572490706
883,380358,1766,2.3091255583419747,0.0,0.4051724137931034
884,380984,1768,1.283967162281557,0.0,0.50997150997151
885,381450,1770,1.520167041066285,0.0,0.5321100917431193
886,381884,1772,1.3172632657545316,0.0,0.6079734219269103
887,382542,1774,1.5494993701400521,0.0,0.47642679900744417
888,382784,1776,1.3448095628822145,0.0,0.4927536231884058
889,383218,1778,1.358919935202711,0.0,0.4525862068965517
890,383588,1780,1.29410497365408,0.0,0.5294117647058824
891,384422,1782,1.3388731399009581,0.0,0.5
892,385208,1784,0.8684473565686152,0.0,0.49034749034749037
893,385434,1786,0.995566553388776,0.0,0.632
894,386540,1788,1.2865833970579037,0.0,0.540495867768595
895,386846,1790,1.0993557750107832,0.0,0.5785714285714286
896,387280,1792,1.6132612860641282,0.0,0.5036496350364964
897,387586,1794,1.0025770899618456,0.0,0.6342857142857142
898,387876,1796,0.9895054070980991,0.0,0.5620437956204379
899,388422,1798,1.207375672384156,0.0,0.5661016949152542
900,388856,1800,1.2634698817394763,0.0,0.5427350427350427
901,389258,1802,1.4667250001906706,0.0,0.4978165938864629
902,389420,1804,1.3979292253896474,0.0,0.5368421052631579
903,389790,1806,1.2783948090694728,0.0,0.5422885572139303
904,390064,1808,0.8027490599683124,0.0,0.5742574257425742
905,390354,1810,1.1880093980669935,0.0,0.5379746835443038
906,390596,1812,1.3929103645713734,0.0,0.5761589403973509
907,390918,1814,0.9554538075961563,0.0,0.5693430656934306
908,391352,1816,1.1083250167250083,0.0,0.5099009900990099
909,392090,1818,1.5929596163604482,0.0,0.4396135265700483
910,392396,1820,1.427094914008624,0.0,0.4425287356321839
911,392766,1822,1.2556636633167109,0.0,0.5371428571428571
912,393344,1824,1.133934261504936,0.0,0.5454545454545454
913,393570,1826,1.0109452183969836,0.0,0.5339805825242718
914,393860,1828,1.344143416161297,0.0,0.5133333333333333
915,394150,1830,1.3366599137863782,0.0,0.5493827160493827
916,394456,1832,0.9773978331205659,0.0,0.5348837209302325
917,394874,1834,1.4147902001001276,0.0,0.44545454545454544
918,395180,1836,0.9077283956893886,0.0,0.5658914728682171
919,395598,1838,1.663604301559454,0.0,0.49473684210526314
920,396160,1840,1.9029791177776225,0.0,0.5057471264367817
921,396450,1842,0.7217886938992011,0.0,0.631578947368421
922,396724,1844,1.466347242513638,0.0,0.5064102564102564
923,397254,1846,0.965389140844919,0.0,0.5280373831775701
924,397720,1848,1.069599200589253,0.0,0.6984126984126984
925,398154,1850,1.5994709453432294,0.0,0.5374592833876222
926,398396,1852,1.1622743198705157,0.0,0.60431654676259
927,398894,1854,1.331102074813723,0.0,0.5477031802120141
928,399216,1856,1.2979078031605495,0.0,0.5519125683060109
929,399650,1858,1.6169270008963021,0.0,0.4743083003952569
930,400372,1860,1.729000109047856,0.0,0.4602510460251046
931,400902,1862,1.4783687789443187,0.0,0.5220994475138122
932,401736,1864,1.0838367840832097,0.0,0.5288220551378446
933,402202,1866,1.1004407645802934,0.0,0.46788990825688076
934,402700,1868,1.30228494880569,0.0,0.5957446808510638
935,402926,1870,1.1892325645656796,0.0,0.6183206106870229
936,403952,1872,0.975588082531093,0.0,0.5870841487279843
937,404210,1874,1.336392594503425,0.0,0.5572519083969466
938,404468,1876,0.7420131407870564,0.0,0.575
939,405110,1878,0.8449169108829035,0.0,0.6013071895424836
940,405432,1880,0.7688229739421135,0.0,0.52
941,405754,1882,1.6350990865836728,0.0,0.46859903381642515
942,405980,1884,1.48756956247358,0.0,0.47692307692307695
943,406814,1886,0.8343162959351808,0.0,0.5056179775280899
944,407200,1888,1.0812019264344737,0.0,0.5829145728643216
945,407714,1890,1.1525483938669385,0.0,0.5192307692307693
946,408116,1892,1.520690044013236,0.0,0.540084388185654
947,408566,1894,1.591455823985886,0.0,0.5245901639344263
948,409064,1896,1.8550884355609303,0.0,0.43034055727554177
949,409402,1898,1.3834259085532803,0.0,0.5277777777777778
950,409676,1900,1.4000050267572728,0.0,0.5146198830409356
951,410078,1902,1.292850803747924,0.0,0.5726141078838174
952,410304,1904,1.6719610447818665,0.0,0.5099337748344371
953,410898,1906,0.8455045056190539,0.0,0.6150943396226415
954,411188,1908,1.0580032478498227,0.0,0.589041095890411
955,411782,1910,1.451821766942127,0.0,0.5082872928176796
956,412008,1912,1.1085427257383509,0.0,0.5862068965517241
957,412330,1914,0.8357178043659758,0.0,0.5333333333333333
958,412668,1916,1.3927578715445716,0.0,0.55
959,413054,1918,1.5253811821835626,0.0,0.5366795366795367
960,413280,1920,0.8884198037816599,0.0,0.5520833333333334
961,413778,1922,1.0492682170126173,0.0,0.6156716417910447
962,414004,1924,1.0732436621981922,0.0,0.5714285714285714
963,414374,1926,1.1182908668414433,0.0,0.5740740740740741
